date,labour_force,registered_job_seekers,registered_unemployed_sa,unemployment_rate_sa,job_seeker_rate,log_registered_unemployed_sa_pct,registered_unemployed_sa_change_mom,log_registered_job_seekers_pct,registered_job_seekers_change_mom,chf_neer,snb_chf_neer,eur_chf,usd_chf,log_chf_neer_pct,chf_neer_appreciation_mom,log_snb_chf_neer_pct,snb_chf_neer_appreciation_mom,log_eur_chf_appreciation_pct,eur_chf_appreciation_mom,log_usd_chf_appreciation_pct,usd_chf_appreciation_mom
1987-10-01,3091694.0,,23670.07123882,0.765602,,1007.1966712170589,-1.0792304732349294,,,,93.7846,,1.494,,,454.1000663428837,-0.12861642170270216,,,-40.14570867106256,0.594899363446423
1987-11-01,3091694.0,,23293.98788208,0.75343769,,1005.5950575446097,-1.6016136724491616,,,,96.1257,,1.3825157894736844,,,456.56567099839486,2.4656046555111857,,,-32.39048753065912,7.755221140403435
1987-12-01,3091694.0,,23083.73109129,0.74663699,,1004.688336662464,-0.9067208821456916,,,,97.2796,,1.3303727272727273,,,457.7589306367298,1.1932596383349505,,,-28.545914904178744,3.844572626480378
1988-01-01,3091694.0,29345.0,22684.9024815,0.73373699,0.9491560290248647,1002.9454893279037,-1.742847334560338,1028.6877452992435,,,97.0067,,1.346578947368421,,,457.4780048282959,-0.28092580843389214,,,-29.75672630906147,-1.210811404882726
1988-02-01,3091694.0,28479.0,22875.7770303,0.73991077,0.9211454949940066,1003.7833858104509,0.837896482547194,1025.6922252549907,-2.995520044252771,,95.8091,,1.391625,,,456.2357670027179,-1.2422378255780018,,,-33.04721290667342,-3.2904865976119524
1988-03-01,3091694.0,27239.0,22936.81937213,0.74188517,0.8810380328712997,1004.0498731207024,0.26648731025147754,1021.2405048870064,-4.451720367984308,,94.9501,,1.3863478260869564,,,455.3351490443628,-0.9006179583550988,,,-32.667282605602374,0.37993030107104886
1988-04-01,3091694.0,26062.0,22891.18173389,0.74040904,0.8429682885822465,1003.850703825839,-0.1991692948633954,1016.8233593704852,-4.417145516521259,,94.6651,,1.3822619047619047,,,455.03454000603807,-0.30060903832475105,,,-32.37212187956011,0.29516072604226196
1988-05-01,3091694.0,24655.0,22662.71235125,0.73301926,0.7974592569639816,1002.8476225179162,-1.0030813079227983,1011.2734998658226,-5.54985950466255,,93.6225,,1.4110761904761904,,,453.9270739211179,-1.1074660849201905,,,-34.435266891547975,-2.0631450119878636
1988-06-01,3091694.0,23478.0,22449.70941141,0.72612973,0.7593895126749284,1001.9032949274156,-0.9443275905006203,1006.3819091438468,-4.891590721975831,,93.2956,,1.4629090909090907,,,453.57729470413517,-0.34977921698271075,,,-38.04269812891711,-3.607431237369134
1988-07-01,3091694.0,22972.0,22225.21566735,0.71886854,0.7430230805506625,1000.8982764152796,-1.0050185121359618,1004.2031361984186,-2.178772945428136,,92.8189,,1.534345,,,453.0650282848604,-0.5122664192747948,,,-42.81035798747799,-4.767659858560883
1988-08-01,3091694.0,22118.0,21779.53105295,0.704453,0.7154006832500241,998.8725865169295,-2.0256898983501515,1000.4147035635306,-3.7884326348880677,,91.4558,,1.5836695652173913,,,451.58557954610643,-1.4794487387539448,,,-45.97446638132934,-3.1641083938513503
1988-09-01,3091694.0,21336.0,21205.63048669,0.68589034,0.6901071063307042,996.2022014392401,-2.6703850776893887,996.815106586185,-3.599596977345527,,91.4306,,1.576352380952381,,,451.5580214552266,-0.027558090879836072,,,-45.51135584175882,0.46311053957052195
1988-10-01,3091694.0,21286.0,20713.36590775,0.66996818,0.6884898699547886,993.8534466908044,-2.348754748435681,996.580485860099,-0.23462072608606377,,91.275,,1.5372249999999998,,,451.3876927541701,-0.1703287010565191,,,-42.99788429122406,2.51347155053476
1988-11-01,3091694.0,22094.0,19988.13819233,0.64651088,0.7146244097895846,990.2894286204955,-3.5640180703088618,1000.306135743222,3.725649883122969,,92.4595,,1.467525,,,452.67707108015685,1.2893783259867746,,,-38.357730835013506,4.640153456210555
1988-12-01,3091694.0,22940.0,19289.11278144,0.6239011,0.7419880492700766,986.7296111137522,-3.559817506743343,1004.0637390683362,3.757603325114246,,91.8455,,1.4799,,,452.0107817537697,-0.6662893263871297,,,-39.19745179256652,-0.8397209575530127
1989-01-01,3091694.0,23359.0,17482.20109671,0.56545703,0.7555404901002493,976.8938562146577,-9.835754899094468,1005.8737627806687,1.8100237123325087,,90.1547,,1.5619049999999999,,,450.1527083620333,-1.8580733917364114,,,-44.59062301056878,-5.393171218002259
1989-02-01,3091694.0,22462.0,17457.61561462,0.56466182,0.7265272695163234,976.7531257331513,-0.14073048150646628,1001.9580271522981,-3.915735628370612,,89.9175,,1.5740052631578947,,,449.88925832677813,-0.2634500352551754,,,-45.36234938002275,-0.7717263694539724
1989-03-01,3091694.0,20797.0,17083.60719088,0.55256462,0.672673298198334,974.5874638889713,-2.1656618441799083,994.2564024517922,-7.701624700505931,,88.917,,1.6110478260869565,,,448.77033503352175,-1.1189232932563868,,,-47.688479095899574,-2.3261297158768244
1989-04-01,3091694.0,19991.0,17355.25944194,0.56135114,0.6466034478185746,976.1650877301984,1.5776238412270231,990.3037451255743,-3.9526573262178317,,87.0147,,1.6468599999999998,,,446.607706989876,-2.162628043645725,,,-49.887044454671766,-2.1985653587721927
1989-05-01,3091694.0,18832.0,17178.68175459,0.55563978,0.609115908624851,975.1424461196686,-1.0226416105297176,984.3312829500057,-5.97246217556858,,85.8209,,1.7290045454545455,,,445.22625665743413,-1.3814503324418865,,,-54.75458356476952,-4.867539110097752
1989-06-01,3091694.0,17813.0,17202.32905476,0.55640465,0.5761566312836911,975.2800063794881,0.13756025981945186,978.7683806792485,-5.562902270757263,,88.5426,,1.708868181818182,,,448.34837921314846,3.122122555714327,,,-53.583126939631875,1.171456625137644
1989-07-01,3091694.0,17434.0,17257.4190897,0.55818652,0.5638979795542508,975.5997422152907,0.31973583580258946,976.617760157152,-2.1506205220964603,,89.3329,,1.62806,,,449.2369841084713,0.8886048953228283,,,-48.738912193807344,4.84421474582453
1989-08-01,3091694.0,16989.0,17368.22455424,0.56177049,0.549504575808602,976.2397640668465,0.6400218515558436,974.0321354781914,-2.585624678960585,,88.8723,,1.6604739130434782,,,448.72005079150955,-0.5169333169617403,,,-50.71030514092255,-1.9713929471152056
1989-09-01,3091694.0,16564.0,17400.00339117,0.56279837,0.5357580666133195,976.4225680097429,0.1828039428963848,971.4986944665459,-2.53344101164555,,88.5701,,1.68655,,,448.3794328871323,-0.34061790437726813,,,-52.26850222784382,-1.5581970869212682
1989-10-01,3091694.0,16776.0,17199.68048082,0.55631898,0.5426151488472015,975.2646085932485,-1.1579594164944638,972.7704572581755,1.2717627916296124,,88.8346,,1.6302380952380953,,,448.6776213747952,0.2981884876629124,,,-48.87260748496033,3.395894742883492
1989-11-01,3091694.0,17736.0,16630.03015224,0.53789379,0.5736660872647811,971.89653853086,-3.368070062388483,978.3351751296146,5.564717871439143,,88.4867,,1.6189333333333333,,,448.28522582344635,-0.39239555134884085,,,-48.17674961659775,0.6958578683625731
1989-12-01,3091694.0,18545.0,15985.69868206,0.51705307,0.5998329718270954,967.9449769144317,-3.9515616164283074,982.7955489923692,4.460373862754523,,88.2377,,1.5685850000000001,,,448.00343093290235,-0.2817948905440062,,,-45.01739390833598,3.1593557082617707
1990-01-01,3621716.0,19744.0,14461.78588756,0.39930756,0.5451559426525989,957.9264993450358,-10.018477569395827,989.0604926705114,6.264943678142231,,89.0673,,1.5175142857142856,,,448.93922637475424,0.9357954418518943,,,-41.70736578869649,3.3100281196394903
1990-02-01,3621716.0,19279.0,14833.31228837,0.40956586,0.5323167249999724,960.4630760723643,2.536576727328452,986.6771699599468,-2.3833227105645847,,89.9412,,1.4879315789473686,,,449.91561234817067,0.9763859734164271,,,-39.73869534634913,1.96867044234736
1990-03-01,3621716.0,18397.0,14763.23433086,0.40763092,0.5079636282911194,959.9895202256454,-0.4735558467189094,981.9942886825784,-4.682881277368438,,90.0737,,1.5133454545454545,,,450.0628224112579,0.14721006308724327,,,-41.432273296460394,-1.693577950111262
1990-04-01,3621716.0,17850.0,15133.85141702,0.41786411,0.4928602905363093,962.4689329380185,2.4794127123731187,978.9758787207784,-3.018409961799989,,90.8086,,1.4866285714285714,,,450.87539947785797,0.8125770666000562,,,-39.65108524359317,1.781188052867222
1990-05-01,3621716.0,17164.0,15643.59584014,0.43193878,0.47391899309609037,965.7816900725777,3.312757134559206,975.0569446111415,-3.9189341096368935,,93.7256,,1.4198363636363636,,,454.0371364308607,3.1617369530027304,,,-35.05416280970902,4.596922433884153
1990-06-01,3621716.0,16827.0,16789.58117695,0.46358083,0.4646140117005309,972.8513804968918,7.069690424314103,973.0740018176446,-1.9829427934969317,,94.0806,,1.4250190476190476,,,454.41518616810004,0.378049737239337,,,-35.41851803814885,-0.3643552284398268
1990-07-01,3621716.0,17196.0,17519.98331631,0.48374813,0.47480255216035716,977.1097412224518,4.25836072556001,975.2432077616172,2.1692059439726563,,93.6455,,1.3923666666666665,,,453.95163764809274,-0.4635485200072935,,,-33.10049371876007,2.318024319388776
1990-08-01,3621716.0,17576.0,18429.98317305,0.50887433,0.4852948160485251,982.1734137643919,5.063672541940036,977.4289614064447,2.185753644827514,,96.0525,,1.3076217391304348,,,456.48949169862,2.537854050527244,,,-26.821002094418645,6.279491624341425
1990-09-01,3621716.0,18117.0,19672.95437019,0.54319429,0.5002324864787852,988.7000096860675,6.526595921675607,980.460600297601,3.0316388911562626,,96.1899,,1.3068842105263159,,,456.6324362554877,0.1429445568676897,,,-26.764583892442182,0.05641820197646297
1990-10-01,3621716.0,19970.0,20803.48840941,0.57440971,0.551396078543983,994.287596361819,5.587586675751595,990.1986426409861,9.738042343385132,,95.3599,,1.2818045454545455,,,455.7658154658772,-0.8666207896104652,,,-24.826888623129264,1.9376952693129184
1990-11-01,3621716.0,23515.0,22233.74740139,0.61390091,0.6492778561322865,1000.936656681286,6.649060319466912,1006.5393794379147,16.34073679692858,,95.4369,,1.2568949999999999,,,455.84652961221536,0.08071414633815266,,,-22.86443938995297,1.9624492331762937
1990-12-01,3621716.0,26702.0,23629.68074646,0.65244433,0.7372748166891054,1007.02588595717,6.0892292758840085,1019.2493747950041,12.709995357089383,,94.7722,,1.281425,,,455.14761173099487,-0.6989178812204955,,,-24.797273994350313,-1.9328346043973426
1991-01-01,3621716.0,30328.0,24048.06627283,0.66399647,0.8373931031588341,1008.7809867845162,1.7551008273462685,1031.982665719617,12.733290924612902,,95.8144,,1.2713714285714286,,,456.24129868333256,1.0936869523376913,,,-24.00961828525524,0.7876557090950733
1991-02-01,3621716.0,32635.0,27020.27993494,0.74606291,0.9010921894483168,1020.4342971746977,11.653310390181446,1039.3140611069318,7.331395387314842,,94.5869,,1.2684736842105262,,,454.95189886676275,-1.2893998165698122,,,-23.781435424525945,0.2281828607292944
1991-03-01,3621716.0,34223.0,28932.68836985,0.79886685,0.9449388080125554,1027.2727320367244,6.838434862026702,1044.065321163396,4.751260056464162,,92.4979,,1.3918285714285714,,,452.7185941557967,-2.2333047109660242,,,-33.06184016189507,-9.280404737369125
1991-04-01,3621716.0,35440.0,31242.58951469,0.86264604,0.978541663675451,1034.9537491513552,7.681017114630777,1047.5596404719017,3.4943193085057374,,93.1112,,1.439859090909091,,,453.3794477799346,0.6608536241378715,,,-36.45452552645862,-3.3926853645635475
1991-05-01,3621716.0,36825.0,34046.26906527,0.94005905,1.0167832044257474,1043.5475733335415,8.593824182186381,1051.393224133083,3.8335836611813647,,92.9563,,1.4573500000000001,,,453.2129490246073,-0.1664987553272681,,,-37.6619717994328,-1.207446272974181
1991-06-01,3621716.0,37096.0,36319.23785008,1.00281849,1.0242658452512565,1050.010284819109,6.4627114855675245,1052.1264426071295,0.7332184740464527,,91.4218,,1.5297399999999999,,,451.5483962055642,-1.6645528190431378,,,-42.509778632329414,-4.847806832896616
1991-07-01,3621716.0,39490.0,38928.18626227,1.07485474,1.0903671077467145,1056.9473849800954,6.937100160986347,1058.3802754280696,6.253832820940033,,90.4135,,1.548140909090909,,,450.43935925317635,-1.1090369523878394,,,-43.70547975693857,-1.1957011246091582
1991-08-01,3621716.0,41369.0,41276.89182812,1.13970537,1.1422485915516292,1062.805810245921,5.858425265825645,1063.0287087057918,4.6484332777222335,,90.3132,,1.5200863636363635,,,450.3283629141765,-0.11099633899982564,,,-41.87671514259114,1.8287646143474348
1991-09-01,3621716.0,43502.0,44299.57673673,1.22316539,1.2011433254291612,1069.8730401511962,7.067229905275099,1068.056219303136,5.02751059734419,,90.4038,,1.48028,,,450.42863019128987,0.10026727711334615,,,-39.22312590711951,2.653589235471628
1991-10-01,3621716.0,47908.0,47673.16744862,1.31631435,1.3227983640903924,1077.2123991316,7.339358980403858,1077.7037784067397,9.647559103603726,,90.3179,,1.4781,,,450.3335668906801,-0.09506330060975188,,,-39.075747923589,0.1473779835305109
1991-11-01,3621716.0,54156.0,51663.93570313,1.42650433,1.49531327138848,1085.25152484775,8.03912571615001,1089.9624049615002,12.25862655476044,,90.0534,,1.4347526315789474,,,450.0402827710972,-0.2932841195828928,,,-36.099245217712,2.976502705876996
1991-12-01,3621716.0,61013.0,56268.19499007,1.55363355,1.6846434121283944,1093.7884734252793,8.536948577529301,1101.8842235203824,11.92181855888225,,90.663,,1.3855238095238096,,,450.7149335633651,0.6746507922678688,,,-32.6078269961265,3.491418221585505
1992-01-01,3621716.0,69867.0,61234.57329969,1.69076132,1.9291131607227072,1102.2467232188928,8.458249793613504,1115.43487137419,13.550647853807504,,90.0908,,1.4038809523809523,,,450.08180506328017,-0.633128500084922,,,-33.924051025713716,-1.316224029587218
1992-02-01,3621716.0,74952.0,67682.35281001,1.86879238,2.069516218278849,1112.2580757417143,10.011352522821426,1122.4603187631024,7.025447388912426,,88.6048,,1.456078947368421,,,448.41860322158,-1.663201841700186,,,-37.574717039822545,-3.650666014108829
1992-03-01,3621716.0,78420.0,70954.55611174,1.95914191,2.1652719318687605,1116.979489633673,4.7214138919587185,1126.9834275846324,4.523108821530059,,87.5584,,1.509409090909091,,,447.2305999303603,-1.1880032912196725,,,-41.17182437132808,-3.5971073315055335
1992-04-01,3621716.0,81826.0,75511.82428757,2.08497365,2.2593157497716554,1123.2044536054966,6.224963971823627,1131.2350320498492,4.251604465216815,,86.4003,,1.5194272727272726,,,445.8991148026204,-1.3314851277399384,,,-41.83334695950185,-0.6615225881737743
1992-05-01,3621716.0,84658.0,80116.35367883,2.21211033,2.3375107269592648,1129.1235277995606,5.919074194064024,1134.637488988847,3.4024569389978296,,86.4275,,1.4906599999999999,,,445.93059122044735,0.03147641782697974,,,-39.921897490277345,1.9114494692245074
1992-06-01,3621716.0,87398.0,85030.21540012,2.34778805,2.413165471837107,1135.076194760161,5.952666960600254,1137.8227678086607,3.185278819813675,,88.0662,,1.425,,,447.8088804390178,1.878289218570444,,,-35.41718137206139,4.504716118215953
1992-07-01,3621716.0,92966.0,90822.56358392,2.50772185,2.5669047490195256,1141.666303133923,6.5901083737621775,1143.9989113892716,6.176143580610869,,90.2448,,1.3346521739130435,,,450.25259778244936,2.443717343431558,,,-28.867071401939736,6.550109970121657
1992-08-01,3621716.0,97577.0,95774.39913422,2.64444808,2.6942200879362157,1146.975069582659,5.308766448735923,1148.8397088892302,4.840797499958626,,90.8045,,1.2966333333333333,,,450.87088438505833,0.6182866026089755,,,-25.97711616909421,2.8899552328455265
1992-09-01,3621716.0,104867.0,103944.63027126,2.87003813,2.89550588726449,1155.1613635109763,8.186293928317355,1156.0448159572695,7.205107068039297,,93.3653,,1.278042857142857,,,453.6519755861404,2.781091201082063,,,-24.532988993364963,1.4441271757292462
1992-10-01,3621716.0,112091.0,109953.54747512,3.03595167,3.094969346022714,1160.7813259901893,5.6199624792129725,1162.706632037779,6.661816080509425,,94.3922,,1.3175904761904762,,,454.74584426190023,1.0938686757598362,,,-27.58046717058657,-3.047478177221606
1992-11-01,3621716.0,123506.0,118548.99771995,3.27328255,3.410151430979127,1168.3081636965615,7.526837706372135,1172.4045016866005,9.697869648821552,,91.8266,,1.429121052631579,,,451.99020160026066,-2.7556426616395697,,,-35.705960678859654,-8.125493508273085
1992-12-01,3621716.0,133342.0,125724.01174414,3.47139344,3.6817353983581262,1174.1844400553039,5.876276358742416,1180.0672535309602,7.662751844359718,,92.6603,,1.4219181818181819,,,452.89401176262567,0.903810162365005,,,-35.20067923264,0.5052814462196551
1993-01-01,3621716.0,144972.0,130054.88613196,3.59097417,4.002853895777582,1177.5711841351026,3.3867440797987456,1188.4295899307563,8.36233639979605,,91.1755,,1.477442105263158,,,451.27862206391256,-1.615389698713102,,,-39.03122852753393,-3.8305492948939346
1993-02-01,3621716.0,151561.0,136044.69167719,3.75636001,4.184784229354262,1182.0738726009472,4.502688465844585,1192.8743463157748,4.444756385018536,,90.3544,,1.5178473684210525,,,450.3739715354392,-0.9046505284733826,,,-41.72931261059497,-2.6980840830610333
1993-03-01,3621716.0,155780.0,143061.60141785,3.95010546,4.301275969733684,1187.103059562915,5.029186961967753,1195.6200034473939,2.745657131619055,,90.5179,,1.5206,,,450.5547621203255,0.18079058488632427,,,-41.91049938121992,-0.18118677062495436
1993-04-01,3621716.0,160266.0,150100.87698094,4.14446845,4.425139906055582,1191.906286024899,4.803226461983968,1198.4590213792596,2.839017931865783,,91.3656,,1.4599000000000002,,,451.48690400011577,0.9321418797902652,,,-37.836794022379735,4.073705358840186
1993-05-01,3621716.0,163118.0,156156.67326654,4.31167638,4.503887107658358,1195.8615098055118,3.9552237806128687,1200.222914426096,1.7638930468363014,,91.8892,,1.4504350000000001,,,452.0583503413301,0.5714463412143118,,,-37.18635114414811,0.6504428782316225
1993-06-01,3621716.0,166862.0,162038.39084018,4.47407778,4.607263518177571,1199.5588566634017,3.6973468578898974,1202.4922402480363,2.269325821940356,,92.2188,,1.4768590909090908,,,452.4164014332154,0.35805109188532924,,,-38.9917596770057,-1.8054085328575908
1993-07-01,3621716.0,172392.0,166643.23387085,4.60122312,4.759953568971173,1202.3610482076667,2.8021915442650425,1205.7526232422747,3.260382994238398,,92.7586,,1.5147142857142857,,,453.0000419561059,0.583640522890505,,,-41.52268308883478,-2.530923411829079
1993-08-01,3621716.0,176131.0,170032.64548224,4.69480891,4.8631919233865935,1204.3745729845036,2.0135247768369027,1207.8983315334706,2.145708291195888,,93.8754,,1.4965727272727272,,,454.1968371060574,1.1967951499514697,,,-40.31776453741485,1.2049185514199294
1993-09-01,3621716.0,179850.0,175645.32531961,4.84978185,4.965878053386848,1207.6222043731,3.2476313885963464,1209.9878449123769,2.089513378906304,,96.0462,,1.4181666666666668,,,456.48293257041945,2.286095464362063,,,-34.936495763936534,5.381268773478318
1993-10-01,3621716.0,181837.0,174688.44624905,4.82336125,5.020741549033662,1207.075935912719,-0.546268460381043,1211.0865960370093,1.098751124632372,,95.7071,,1.44322,,,456.1292485884592,-0.3536839819602733,,,-36.6876728323326,-1.7511770683960677
1993-11-01,3621716.0,189033.0,176325.53439282,4.86856326,5.219431893610653,1208.0087192798117,0.9327833670927248,1214.9676881975022,3.8810921604929263,,94.6389,,1.496905,,,455.0068596610192,-1.1223889274399994,,,-40.339964316996316,-3.6522914846637136
1993-12-01,3621716.0,193918.0,176041.78225643,4.86072851,5.3543127070151275,1207.8476645029823,-0.16105477682935998,1217.5190668278549,2.5513786303527013,,97.06,,1.4633608695652174,,,457.532934397707,2.5260747366878036,,,-38.07357557124597,2.2663887457503478
1994-01-01,3621716.0,198334.0,175347.4451626,4.84155702,5.476243857883943,1207.4524685531185,-0.3951959498638189,1219.7707757198546,2.2517088919996695,54.98,97.6769,,1.4716049999999998,400.69694827371,,458.1665093017106,0.6335749040036376,,,-38.63536419051184,-0.5617886192658688
1994-02-01,3621716.0,198317.0,174864.17129465,4.82821324,5.475774467131051,1207.1764787503826,-0.27598980273592133,1219.7622039527291,-0.008571767125431506,55.53,98.0747,,1.456478947368421,401.69234152535165,0.9953932516416444,458.57294332074304,0.4064340190324174,,,-37.60218430515914,1.0331798853526948
1994-03-01,3621716.0,193607.0,173173.64381497,4.78153571,5.345725617359285,1206.2050091562148,-0.9714695941677292,1217.3585610195757,-2.403642933153378,56.08,98.2624,,1.4292173913043478,402.67792427263345,0.9855827472817964,458.7641451437128,0.19120182296978783,,,-35.71270156519589,1.889482739963249
1994-04-01,3621716.0,189186.0,171811.06437086,4.74391323,5.2236564103866785,1205.4150689082862,-0.7899402479285982,1215.0485937090423,-2.309967310533466,56.11,97.6868,,1.4382857142857144,402.73140497628805,0.05348070365459989,458.1766442449048,-0.5875008988080026,,,-36.34519282177562,-0.6324912565797263
1994-05-01,3621716.0,185069.0,171112.39389904,4.72462208,5.109981014524607,1205.0075893838064,-0.4074795244798679,1212.8484007496306,-2.200192959411652,56.44,97.5464,,1.4124619047619047,403.31781269846135,0.5864077221733055,458.03281622364284,-0.14382802126198158,,,-34.53342135946924,1.8117714623063819
1994-06-01,3621716.0,180965.0,169868.17051481,4.69026756,4.996664564532393,1204.2777947641957,-0.7297946196106295,1210.6058921383797,-2.242508611250969,57.51,99.018,,1.3727363636363636,405.1958845725663,1.8780718741049327,459.53016517894855,1.4973489553057107,,,-31.680609351713564,2.8528120077556736
1994-07-01,3621716.0,179113.0,167719.16685868,4.63093094,4.9455285836879535,1203.0046233818748,-1.2731713823209247,1209.577217056259,-1.0286750821205715,58.38,100.0329,,1.323875,406.6973365425969,1.5014519700305868,460.54991318794583,1.0197480089972828,,,-28.05630421816962,3.6243051335439453
1994-08-01,3621716.0,177711.0,165832.37575929,4.57883434,4.906817652184765,1201.8732772580163,-1.1313461238585205,1208.791391430905,-0.785825625354164,58.69,100.5244,,1.3184434782608696,407.2269354570243,0.5295989144274245,461.04004841010135,0.49013522215551575,,,-27.645185767911634,0.4111184502579839
1994-09-01,3621716.0,174936.0,165127.51573553,4.55937229,4.830196514580381,1201.4473277048646,-0.4259495531516677,1207.2175471730159,-1.57384425788905,59.44,101.6246,,1.2892142857142856,408.4967400409504,1.2698045839260885,462.1285631820868,1.0885147719854444,,,-25.403295196685267,2.2418905712263673
1994-10-01,3621716.0,173312.0,160802.60752474,4.43995629,4.785355892068843,1198.7932851545402,-2.654042550324448,1206.2848717391837,-0.9326754338321734,59.97,102.1016,,1.2648,409.3844437180419,0.8877036770915083,462.59683959587045,0.4682764137836557,,,-23.491400691312514,1.9118945053727536
1994-11-01,3621716.0,176114.0,158300.38820774,4.37086696,4.862722532633702,1197.224969822074,-1.5683153324662271,1207.8886791608247,1.6038074216410223,59.1,100.9026,,1.29563,407.92309244120526,-1.4613512768366377,461.41556951147874,-1.1812700843917128,,,-25.899706334180163,-2.4083056428676493
1994-12-01,3621716.0,179048.0,156457.51508479,4.31998299,4.943733854338662,1196.0539783001163,-1.1709915219576033,1209.5409205299966,1.6522413691718612,58.67,100.3233,,1.3288809523809524,407.19285229377687,-0.7302401474283897,460.8397971080433,-0.575772403435451,,,-28.433719887985117,-2.5340135538049537
1995-01-01,3621716.0,182240.0,154680.83300476,4.27092663,5.031868870999272,1194.9119131049115,-1.1420651952048502,1211.3079778681008,1.7670573381042232,59.93,101.7478,,1.2863,409.3177214470094,2.1248691532325097,462.2497202467332,1.4099231386899191,,,-25.17698801025327,3.256731877731845
1995-02-01,3621716.0,179899.0,152689.53478788,4.21594445,4.967231003204006,1193.616195439762,-1.2957176651495956,1210.0150861279485,-1.2928917401522995,60.24,101.9048,,1.2714736842105263,409.8336583491638,0.515936902154408,462.40390441241794,0.15418416568473958,,,-24.017660901664616,1.1593271085886556
1995-03-01,3621716.0,176174.0,151573.21499968,4.1851215,4.864379205879202,1192.8824054520137,-0.7337899877481959,1207.9227422004856,-2.0923439274629345,63.28,106.4857,,1.170882608695652,414.75693234593984,4.923273996776061,466.8010703833678,4.397165970949857,,,-15.775783082488184,8.241877819176432
1995-04-01,3621716.0,172731.0,151157.29195989,4.17363736,4.769313772808249,1192.6076242245329,-0.2747812274808439,1205.9490750052846,-1.9736671952009601,64.12,108.0239,,1.13841,416.0756327741352,1.3187004281953705,468.23524989381025,1.4341795104424477,,,-12.963255201353268,2.8125278811349155
1995-05-01,3621716.0,169820.0,150149.16601613,4.14580177,4.688937509180731,1191.9384519057924,-0.6691723187404932,1204.2494331553355,-1.6996418499491028,63.15,106.3064,,1.1693181818181817,414.55128487965,-1.5243478944852313,466.63254904969665,-1.602700844113599,,,-15.642082836179735,-2.678827634826467
1995-06-01,3621716.0,166300.0,149084.27552745,4.11639884,4.591746012111386,1191.2267032598704,-0.7117486459219435,1202.154866518102,-2.0945666372335836,63.34,106.4488,,1.1587954545454546,414.85170411104934,0.3004192313993599,466.7664118377875,0.13386278809082341,,,-14.738106435225376,0.9039764009543596
1995-07-01,3621716.0,168070.0,149207.90172847,4.11981231,4.640617872853642,1191.3095925996015,0.08288933973108215,1203.2135838270613,1.0587173089593307,63.15,105.8676,,1.155605,414.55128487965,-0.3004192313993599,466.21892567869156,-0.5474861590959108,,,-14.462401635724595,0.2757047995007813
1995-08-01,3621716.0,169043.0,148670.35568787,4.10497001,4.6674835906515035,1190.9486756070196,-0.360916992581906,1203.7908399411208,0.5772561140595371,62.65,105.1701,,1.1962086956521738,413.7563681342077,-0.794916745442265,465.55790393729797,-0.661021741393597,,,-17.915713499846493,-3.4533118641218987
1995-09-01,3621716.0,169689.0,148778.65343604,4.10796024,4.685320439261389,1191.0214932998904,0.07281769287078532,1204.1722628850328,0.3814229439119572,63.77,106.9846,,1.186755,415.5282860327181,1.7719178985103667,467.2684898870031,1.7105859497051483,,,-17.12226916276911,0.793444337077382
1995-10-01,3621716.0,174170.0,148714.57931469,4.10619108,4.809046319479496,1190.9784172798086,-0.04307602008179856,1206.7787112725832,2.606448387550472,65.16,108.7758,,1.1452761904761903,417.6845783733844,2.1562923406663117,468.9288883210818,1.6603984340786724,,,-13.56458223083754,3.5576869319315705
1995-11-01,3621716.0,182041.0,148987.99349034,4.11374038,5.026374238068363,1191.162100107906,0.1836828280975169,1211.1987215413667,4.4200102687834715,65.42,108.9752,,1.1437000000000002,418.0828022110238,0.3982238376394207,469.11203334060946,0.1831450195276716,,,-13.426862080503414,0.1377201503341272
1995-12-01,3621716.0,188416.0,148900.24545692,4.11131755,5.2023957704027595,1191.1031867138975,-0.05891339400864126,1214.6407563208438,3.442034779477126,65.02,108.1894,,1.1631399999999998,417.4694914875759,-0.6133107234479098,468.3883394885047,-0.7236938521047591,,,-15.112324462353751,-1.6854623818503374
1996-01-01,3621716.0,196999.0,150649.68484488,4.15962171,5.439382878171563,1192.2712452587325,1.1680585448350485,1219.095393156511,4.454636835667088,64.79,107.8407,,1.1818380952380951,417.1151270461866,-0.35436444138929346,468.06551382408526,-0.3228256644194403,,,-16.707093433805937,-1.5947689714521864
1996-02-01,3621716.0,199542.0,152502.61168148,4.21078328,5.509598212560013,1193.4937000663156,1.2224548075830626,1220.3780019470291,1.2826087905182249,64.11,106.5307,,1.19669,416.0600357999166,-1.055091246270024,466.84332065205075,-1.2221931720345083,,,-17.95594122492248,-1.2488477911165425
1996-03-01,3621716.0,199551.0,155355.43345087,4.28955317,5.509846713546838,1195.347088975427,1.8533889091113451,1220.3825121739692,0.0045102269400558725,64.33,106.8222,,1.1958857142857142,416.40260854229086,0.3425727423742728,467.11657700936627,0.27325635731551756,,,-17.888709434531975,0.06723179039050464
1996-04-01,3621716.0,199393.0,158038.44857985,4.36363449,5.505484140667021,1197.0593627847493,1.7122738093223688,1220.3033030577722,-0.07920911619703475,63.71,106.083,,1.2179863636363637,415.4341536128396,-0.9684549294512408,466.42218065806514,-0.6943963513011226,,,-19.719897352418215,-1.8311879178862398
